Date,FluApos,FluBpos,FluPos,FluTest,RSVtest,RSVpos,adenot,adeno,parat,para,Rhinot,Rhino,hMPVt,hMPV,Coronat,Corona,,,,,,,,,,,,,,
15-Jun-14,2,3,5,85,85,0,38,0,38,4,38,14,38,0,38,0,,,,,,,,,,,,,,
22-Jun-14,3,5,8,61,61,3,41,0,41,5,41,8,41,1,41,0,,,,,,,,,,,,,,
29-Jun-14,4,2,6,73,73,2,33,0,33,4,33,9,33,0,33,0,,,,,,,,,,,,,,
6-Jul-14,1,0,1,46,46,0,36,0,36,4,36,8,36,0,36,0,,,,,,,,,,,,,,
13-Jul-14,2,0,2,77,77,0,38,0,38,1,38,10,38,0,38,0,,,,,,,,,,,,,,
20-Jul-14,0,0,0,59,59,1,33,1,33,2,33,7,33,0,33,1,,,,,,,,,,,,,,
27-Jul-14,0,2,2,35,35,0,27,0,27,0,27,2,27,0,27,0,,,,,,,,,,,,,,
3-Aug-14,0,0,0,60,60,0,33,0,33,1,33,1,33,0,33,0,,,,,,,,,,,,,,
10-Aug-14,1,0,1,59,59,0,39,0,39,2,39,6,39,0,39,1,,,,,,,,,,,,,,
17-Aug-14,5,0,5,64,64,0,36,0,36,0,36,11,36,0,36,0,,,,,,,,,,,,,,
24-Aug-14,0,0,0,43,43,3,33,0,33,1,33,8,33,0,33,0,,,,,,,,,,,,,,
31-Aug-14,0,0,0,44,44,0,28,0,28,0,28,5,28,0,28,0,,,,,,,,,,,,,,
7-Sep-14,4,0,4,92,92,0,43,0,43,1,43,12,43,0,43,0,,,,,,,,,,,,,,
14-Sep-14,3,1,4,70,70,0,35,0,35,2,35,11,35,0,35,0,,,,,,,,,,,,,,
21-Sep-14,1,1,2,127,127,0,54,1,54,0,54,24,54,0,54,0,,,,,,,,,,,,,,
28-Sep-14,16,0,16,153,153,0,83,1,83,3,83,33,83,0,83,0,,,,,,,,,,,,,,
5-Oct-14,11,4,15,205,205,3,94,1,94,1,94,52,94,0,94,0,,,,,,,,,,,,,,
12-Oct-14,9,2,11,203,203,4,106,0,106,3,106,47,106,0,106,0,,,,,,,,,,,,,,
19-Oct-14,12,0,12,243,243,1,138,5,138,8,138,72,138,1,138,2,,,,,,,,,,,,,,
26-Oct-14,12,0,12,245,245,4,115,1,115,6,115,54,115,0,115,0,,,,,,,,,,,,,,
2-Nov-14,3,0,3,199,199,8,131,0,131,2,131,49,131,0,131,1,,,,,,,,,,,,,,
9-Nov-14,8,0,8,235,235,10,137,2,137,3,137,50,137,1,137,2,,,,,,,,,,,,,,
16-Nov-14,24,1,25,232,232,14,80,1,80,5,80,26,80,0,80,2,,,,,,,,,,,,,,
23-Nov-14,22,0,22,198,198,11,57,1,57,3,57,16,57,0,57,0,,,,,,,,,,,,,,
30-Nov-14,55,2,57,310,310,31,75,5,75,3,75,22,75,0,75,1,,,,,,,,,,,,,,
7-Dec-14,82,2,84,352,352,37,68,1,68,6,68,11,68,0,68,2,,,,,,,,,,,,,,
14-Dec-14,118,3,121,426,426,57,92,1,92,4,92,31,92,1,92,1,,,,,,,,,,,,,,
21-Dec-14,176,7,183,447,447,51,109,0,109,7,109,24,109,0,109,6,,,,,,,,,,,,,,
28-Dec-14,91,4,95,443,443,85,75,0,75,3,75,3,75,0,75,7,,,,,,,,,,,,,,
4-Jan-15,264,12,276,1098,1098,159,175,1,175,14,175,2,175,0,175,3,,,,,,,,,,,,,,
11-Jan-15,961,7,968,1534,1534,104,135,3,135,5,135,1,135,0,135,10,,,,,,,,,,,,,,
18-Jan-15,514,12,526,1129,1129,144,132,2,132,3,132,1,132,0,132,8,,,,,,,,,,,,,,
25-Jan-15,314,13,327,777,777,85,118,1,118,9,118,1,118,0,118,13,,,,,,,,,,,,,,
1-Feb-15,172,13,185,571,571,80,87,2,87,2,87,13,87,1,87,15,,,,,,,,,,,,,,
8-Feb-15,174,9,183,535,535,67,95,3,95,2,95,14,95,2,95,15,,,,,,,,,,,,,,
15-Feb-15,117,26,143,480,480,62,90,0,90,5,90,23,90,1,90,9,,,,,,,,,,,,,,
22-Feb-15,36,22,58,385,385,64,101,3,101,6,101,24,101,4,101,11,,,,,,,,,,,,,,
1-Mar-15,25,28,53,344,344,46,91,4,91,4,91,19,91,8,91,9,,,,,,,,,,,,,,
8-Mar-15,19,23,42,262,262,28,104,1,104,3,104,14,104,2,104,6,,,,,,,,,,,,,,
15-Mar-15,10,38,48,232,232,20,100,0,100,4,100,16,100,3,100,1,,,,,,,,,,,,,,
22-Mar-15,26,32,58,317,317,28,77,2,77,5,77,18,77,5,77,8,,,,,,,,,,,,,,
29-Mar-15,0,24,24,211,211,8,64,0,64,0,64,10,64,6,64,4,,,,,,,,,,,,,,
5-Apr-15,0,21,21,222,222,14,94,2,94,9,94,24,94,9,94,4,,,,,,,,,,,,,,
12-Apr-15,24,22,46,279,279,21,100,4,100,15,100,32,100,12,100,1,,,,,,,,,,,,,,
19-Apr-15,5,21,26,238,238,9,79,1,79,3,79,26,79,4,79,0,,,,,,,,,,,,,,
26-Apr-15,2,30,32,206,206,3,66,1,66,1,66,19,66,8,66,3,,,,,,,,,,,,,,
3-May-15,3,18,21,184,184,6,63,6,63,10,63,28,63,3,63,1,,,,,,,,,,,,,,
10-May-15,3,33,36,186,186,3,74,1,74,11,74,27,74,3,74,2,,,,,,,,,,,,,,
17-May-15,0,14,14,131,131,0,61,3,61,8,61,21,61,6,61,1,,,,,,,,,,,,,,
24-May-15,0,9,9,141,141,2,61,2,61,10,61,18,61,5,61,0,,,,,,,,,,,,,,
31-May-15,6,3,9,131,131,1,21,0,21,2,21,5,21,4,21,0,,,,,,,,,,,,,,
7-Jun-15,0,5,5,105,105,2,79,2,79,4,79,23,79,0,79,0,,,,,,,,,,,,,,
14-Jun-15,0,3,3,71,71,0,37,2,37,3,37,11,37,2,37,0,,,,,,,,,,,,,,
21-Jun-15,13,3,16,76,76,1,46,2,46,5,46,7,46,2,46,0,,,,,,,,,,,,,,
28-Jun-15,6,1,7,84,84,1,37,2,37,3,37,11,37,0,37,0,,,,,,,,,,,,,,
5-Jul-15,0,0,0,58,58,0,29,1,29,1,29,9,29,2,29,0,,,,,,,,,,,,,,
12-Jul-15,6,2,8,96,96,0,56,2,56,2,56,9,56,2,56,1,,,,,,,,,,,,,,
19-Jul-15,1,0,1,100,100,0,57,3,57,5,57,11,57,0,57,0,,,,,,,,,,,,,,
26-Jul-15,0,0,0,66,66,0,43,0,43,1,43,7,43,0,43,0,,,,,,,,,,,,,,
2-Aug-15,7,1,8,78,78,1,32,0,32,1,32,4,32,1,32,0,,,,,,,,,,,,,,
9-Aug-15,2,0,2,71,71,0,46,3,46,4,46,3,46,0,46,1,,,,,,,,,,,,,,
16-Aug-15,5,2,7,93,93,0,49,0,49,1,49,12,49,1,49,0,,,,,,,,,,,,,,
23-Aug-15,0,0,0,82,82,1,44,2,44,2,44,8,44,0,44,0,,,,,,,,,,,,,,
