Date,FluApos,FluBpos,FluPos,FluTest,RSVtest,RSVpos,adenot,adeno,parat,para,Rhinot,Rhino,hMPVt,hMPV,Coronat,Corona,,,,,,,,,,,,,,
11-May-14,6,35,41,861,664,27,488,15,474,13,0,0,352,12,343,2,,,,,,,,,,,,,,
18-May-14,3,29,32,723,586,10,431,20,425,21,0,0,303,9,298,3,,,,,,,,,,,,,,
25-May-14,4,21,25,640,608,12,466,18,453,28,0,0,325,4,316,4,,,,,,,,,,,,,,
1-Jun-14,2,4,6,505,492,7,389,12,377,13,0,0,300,7,298,1,,,,,,,,,,,,,,
8-Jun-14,4,4,8,505,505,7,425,26,420,21,0,0,281,2,268,1,,,,,,,,,,,,,,
15-Jun-14,0,2,2,406,454,7,379,15,385,23,0,0,245,2,241,1,,,,,,,,,,,,,,
22-Jun-14,1,1,2,387,407,5,357,11,352,17,0,0,245,0,237,2,,,,,,,,,,,,,,
29-Jun-14,0,0,0,434,455,4,406,12,396,20,0,0,278,0,270,1,,,,,,,,,,,,,,
6-Jul-14,1,1,2,390,416,5,361,11,350,17,0,0,284,1,274,0,,,,,,,,,,,,,,
13-Jul-14,1,0,1,419,456,0,423,12,404,15,0,0,298,2,289,2,,,,,,,,,,,,,,
20-Jul-14,1,1,2,229,246,1,219,3,201,3,0,0,104,0,96,0,,,,,,,,,,,,,,
27-Jul-14,0,0,0,458,474,0,442,15,434,16,0,0,345,0,338,2,,,,,,,,,,,,,,
3-Aug-14,1,1,2,339,263,0,233,8,225,8,0,0,139,0,111,0,,,,,,,,,,,,,,
10-Aug-14,1,0,1,307,329,1,311,10,295,6,0,0,202,0,197,0,,,,,,,,,,,,,,
17-Aug-14,0,1,1,370,417,2,365,8,354,10,0,0,234,1,228,0,,,,,,,,,,,,,,
24-Aug-14,1,2,3,350,398,0,355,5,346,7,0,0,265,0,233,0,,,,,,,,,,,,,,
31-Aug-14,2,1,3,388,452,2,385,8,377,9,0,0,245,0,241,2,,,,,,,,,,,,,,
7-Sep-14,3,0,3,547,507,4,422,14,412,9,0,0,281,0,278,0,,,,,,,,,,,,,,
14-Sep-14,1,3,4,537,615,2,478,17,464,8,0,0,353,0,351,0,,,,,,,,,,,,,,
21-Sep-14,3,0,3,639,665,11,557,17,544,11,0,0,349,1,341,0,,,,,,,,,,,,,,
28-Sep-14,2,0,2,674,702,6,566,25,550,5,0,0,395,1,392,10,,,,,,,,,,,,,,
5-Oct-14,5,0,5,630,654,15,519,20,510,6,0,0,365,0,354,0,,,,,,,,,,,,,,
12-Oct-14,5,2,7,616,623,5,498,20,487,9,0,0,363,1,358,1,,,,,,,,,,,,,,
19-Oct-14,8,0,8,780,755,13,566,21,552,11,0,0,331,0,326,1,,,,,,,,,,,,,,
26-Oct-14,9,2,11,666,617,29,475,22,464,13,0,0,347,0,342,1,,,,,,,,,,,,,,
2-Nov-14,17,1,18,887,738,41,554,29,483,6,0,0,389,0,385,3,,,,,,,,,,,,,,
9-Nov-14,22,5,27,970,792,63,501,29,484,6,0,0,373,1,367,3,,,,,,,,,,,,,,
16-Nov-14,74,2,76,1019,719,65,302,11,284,10,0,0,189,0,184,2,,,,,,,,,,,,,,
23-Nov-14,259,12,271,1665,1185,139,582,28,554,14,0,0,430,2,418,7,,,,,,,,,,,,,,
30-Nov-14,413,18,431,2025,1242,136,341,22,316,12,0,0,221,0,210,4,,,,,,,,,,,,,,
7-Dec-14,933,23,956,3583,2166,253,675,21,662,16,0,0,555,2,542,15,,,,,,,,,,,,,,
14-Dec-14,1238,30,1268,4713,2458,255,813,22,804,22,0,0,683,2,678,18,,,,,,,,,,,,,,
21-Dec-14,1795,33,1828,4905,2400,271,318,6,311,13,0,0,203,0,198,3,,,,,,,,,,,,,,
28-Dec-14,1666,43,1709,5809,2224,256,308,5,303,10,0,0,191,1,178,1,,,,,,,,,,,,,,
4-Jan-15,1332,66,1398,6283,3476,316,1011,9,991,12,0,0,880,2,875,4,,,,,,,,,,,,,,
11-Jan-15,838,74,912,4564,2444,282,979,21,968,18,0,0,885,1,874,15,,,,,,,,,,,,,,
18-Jan-15,617,53,670,3121,1786,285,304,16,285,6,0,0,199,2,187,6,,,,,,,,,,,,,,
25-Jan-15,477,73,550,3205,1906,335,537,23,520,11,0,0,453,0,445,23,,,,,,,,,,,,,,
1-Feb-15,431,92,523,3077,1907,353,695,26,676,9,0,0,578,3,568,17,,,,,,,,,,,,,,
8-Feb-15,337,170,507,2683,1563,223,617,12,606,8,0,0,536,3,525,16,,,,,,,,,,,,,,
15-Feb-15,241,267,508,2903,1638,278,488,19,468,10,0,0,402,5,393,21,,,,,,,,,,,,,,
22-Feb-15,200,260,460,2614,1730,279,621,19,612,19,0,0,525,5,520,14,,,,,,,,,,,,,,
1-Mar-15,181,310,491,2762,1636,246,588,22,571,18,0,0,497,10,484,17,,,,,,,,,,,,,,
8-Mar-15,98,349,447,2653,1661,192,621,9,598,29,0,0,531,10,522,20,,,,,,,,,,,,,,
15-Mar-15,81,318,399,2291,1444,147,530,17,516,34,0,0,432,17,429,13,,,,,,,,,,,,,,
22-Mar-15,43,365,408,2267,1458,132,566,14,553,16,0,0,467,11,460,9,,,,,,,,,,,,,,
29-Mar-15,22,305,327,1832,1095,77,231,4,208,4,0,0,147,5,144,6,,,,,,,,,,,,,,
5-Apr-15,28,275,303,2054,1389,96,560,20,535,24,0,0,462,23,452,13,,,,,,,,,,,,,,
12-Apr-15,15,279,294,2001,1233,75,411,17,387,23,0,0,279,21,271,13,,,,,,,,,,,,,,
19-Apr-15,11,175,186,1731,1201,66,546,12,524,42,0,0,414,30,406,10,,,,,,,,,,,,,,
26-Apr-15,21,129,150,1512,1081,51,497,18,473,22,0,0,413,28,366,7,,,,,,,,,,,,,,
3-May-15,16,83,99,1250,919,27,425,15,400,17,0,0,289,32,280,4,,,,,,,,,,,,,,
10-May-15,4,50,54,989,733,15,352,11,331,23,0,0,256,12,245,6,,,,,,,,,,,,,,
17-May-15,0,32,32,778,632,11,390,13,367,24,0,0,297,16,287,4,,,,,,,,,,,,,,
24-May-15,4,4,8,654,535,8,377,22,359,20,0,0,291,11,282,2,,,,,,,,,,,,,,
31-May-15,1,1,2,521,500,11,346,10,333,10,0,0,260,6,253,1,,,,,,,,,,,,,,
7-Jun-15,1,1,2,497,484,1,376,21,356,15,0,0,279,6,272,1,,,,,,,,,,,,,,
14-Jun-15,0,2,2,429,411,2,358,17,333,11,0,0,244,3,242,1,,,,,,,,,,,,,,
21-Jun-15,3,2,5,387,380,1,293,14,277,19,0,0,217,6,213,1,,,,,,,,,,,,,,
28-Jun-15,1,0,1,336,347,1,309,9,295,11,0,0,232,3,229,2,,,,,,,,,,,,,,
5-Jul-15,0,0,0,310,320,2,279,10,268,6,0,0,194,3,194,0,,,,,,,,,,,,,,
12-Jul-15,1,0,1,256,266,1,227,5,216,10,0,0,166,4,160,0,,,,,,,,,,,,,,
19-Jul-15,1,0,1,322,334,1,304,7,287,5,0,0,226,2,223,2,,,,,,,,,,,,,,
26-Jul-15,3,0,3,322,311,0,300,8,283,5,0,0,212,3,207,1,,,,,,,,,,,,,,
2-Aug-15,0,2,2,307,304,1,283,5,270,6,0,0,197,0,191,0,,,,,,,,,,,,,,
9-Aug-15,0,1,1,336,335,2,314,16,297,8,0,0,225,2,220,2,,,,,,,,,,,,,,
16-Aug-15,0,0,0,304,324,4,302,11,285,3,0,0,225,1,220,0,,,,,,,,,,,,,,
23-Aug-15,4,0,4,330,348,0,307,14,294,9,0,0,218,2,216,0,,,,,,,,,,,,,,
